time, m, h, n, V
5.6,0.0523675,0.595249,0.317173,0.0809982
5.61,0.0523701,0.595253,0.317171,0.0805771
5.62,0.0523727,0.595257,0.31717,0.0801561
5.63,0.0523753,0.595262,0.317169,0.0797355
5.64,0.052378,0.595266,0.317167,0.0793151
5.65,0.0523806,0.59527,0.317166,0.078895
5.66,0.0523832,0.595274,0.317165,0.0784752
5.67,0.0523858,0.595279,0.317164,0.0780556
5.68,0.0523884,0.595283,0.317162,0.0776363
5.69,0.052391,0.595287,0.317161,0.0772174
5.7,0.0523936,0.595291,0.31716,0.0767987
5.71,0.0523962,0.595295,0.317159,0.0763803
5.72,0.0523988,0.595299,0.317158,0.0759623
5.73,0.0524014,0.595303,0.317156,0.0755445
5.74,0.052404,0.595307,0.317155,0.0751271
5.75,0.0524066,0.595311,0.317154,0.07471
5.76,0.0524092,0.595315,0.317153,0.0742933
5.77,0.0524119,0.595319,0.317152,0.0738769
5.78,0.0524145,0.595323,0.317151,0.0734609
5.79,0.0524171,0.595327,0.31715,0.0730452
5.8,0.0524197,0.595331,0.317148,0.0726299
5.81,0.0524222,0.595335,0.317147,0.0722149
5.82,0.0524248,0.595339,0.317146,0.0718003
5.83,0.0524274,0.595343,0.317145,0.0713861
5.84,0.05243,0.595347,0.317144,0.0709723
5.85,0.0524326,0.595351,0.317143,0.0705589
5.86,0.0524352,0.595354,0.317142,0.0701459
5.87,0.0524378,0.595358,0.317141,0.0697333
5.88,0.0524404,0.595362,0.31714,0.0693211
5.89,0.052443,0.595366,0.317139,0.0689093
5.9,0.0524456,0.595369,0.317138,0.0684979
5.91,0.0524482,0.595373,0.317137,0.068087
5.92,0.0524507,0.595377,0.317137,0.0676765
5.93,0.0524533,0.59538,0.317136,0.0672664
5.94,0.0524559,0.595384,0.317135,0.0668568
5.95,0.0524585,0.595388,0.317134,0.0664476
5.96,0.052461,0.595391,0.317133,0.0660389
5.97,0.0524636,0.595395,0.317132,0.0656307
5.98,0.0524662,0.595398,0.317131,0.0652229
5.99,0.0524688,0.595402,0.31713,0.0648156
6,0.0524713,0.595405,0.31713,0.0644087
6.01,0.0524739,0.595409,0.317129,0.0640024
6.02,0.0524765,0.595412,0.317128,0.0635965
6.03,0.052479,0.595416,0.317127,0.0631911
6.04,0.0524816,0.595419,0.317127,0.0627862
6.05,0.0524841,0.595423,0.317126,0.0623819
6.06,0.0524867,0.595426,0.317125,0.061978
6.07,0.0524892,0.595429,0.317124,0.0615747
6.08,0.0524918,0.595433,0.317124,0.0611718
6.09,0.0524943,0.595436,0.317123,0.0607695
6.1,0.0524969,0.595439,0.317122,0.0603678
6.11,0.0524994,0.595442,0.317122,0.0599665
6.12,0.052502,0.595446,0.317121,0.0595658
6.13,0.0525045,0.595449,0.31712,0.0591657
6.14,0.052507,0.595452,0.31712,0.0587661
6.15,0.0525096,0.595455,0.317119,0.058367
6.16,0.0525121,0.595459,0.317118,0.0579685
6.17,0.0525146,0.595462,0.317118,0.0575706
6.18,0.0525172,0.595465,0.317117,0.0571733
6.19,0.0525197,0.595468,0.317117,0.0567765
6.2,0.0525222,0.595471,0.317116,0.0563803
6.21,0.0525247,0.595474,0.317115,0.0559847
6.22,0.0525272,0.595477,0.317115,0.0555897
6.23,0.0525298,0.59548,0.317114,0.0551952
6.24,0.0525323,0.595483,0.317114,0.0548014
6.25,0.0525348,0.595486,0.317113,0.0544082
6.26,0.0525373,0.595489,0.317113,0.0540156
6.27,0.0525398,0.595492,0.317112,0.0536236
6.28,0.0525423,0.595495,0.317112,0.0532322
6.29,0.0525448,0.595498,0.317111,0.0528414
6.3,0.0525473,0.595501,0.317111,0.0524513
6.31,0.0525497,0.595504,0.317111,0.0520617
6.32,0.0525522,0.595507,0.31711,0.0516729
6.33,0.0525547,0.595509,0.31711,0.0512846
6.34,0.0525572,0.595512,0.317109,0.0508971
6.35,0.0525597,0.595515,0.317109,0.0505101
6.36,0.0525621,0.595518,0.317109,0.0501238
6.37,0.0525646,0.595521,0.317108,0.0497382
6.38,0.0525671,0.595523,0.317108,0.0493532
6.39,0.0525695,0.595526,0.317107,0.0489689
6.4,0.052572,0.595529,0.317107,0.0485853
6.41,0.0525745,0.595532,0.317107,0.0482023
6.42,0.0525769,0.595534,0.317107,0.04782
6.43,0.0525794,0.595537,0.317106,0.0474384
6.44,0.0525818,0.595539,0.317106,0.0470575
6.45,0.0525843,0.595542,0.317106,0.0466773
6.46,0.0525867,0.595545,0.317105,0.0462978
6.47,0.0525891,0.595547,0.317105,0.045919
6.48,0.0525916,0.59555,0.317105,0.0455408
6.49,0.052594,0.595552,0.317105,0.0451634
6.5,0.0525964,0.595555,0.317104,0.0447867
6.51,0.0525988,0.595557,0.317104,0.0444107
6.52,0.0526013,0.59556,0.317104,0.0440355
6.53,0.0526037,0.595562,0.317104,0.0436609
6.54,0.0526061,0.595565,0.317104,0.0432871
6.55,0.0526085,0.595567,0.317104,0.042914
6.56,0.0526109,0.59557,0.317103,0.0425416
6.57,0.0526133,0.595572,0.317103,0.04217
6.58,0.0526157,0.595574,0.317103,0.0417991
6.59,0.0526181,0.595577,0.317103,0.041429
6.6,0.0526205,0.595579,0.317103,0.0410596
6.61,0.0526228,0.595581,0.317103,0.040691
6.62,0.0526252,0.595584,0.317103,0.0403231
6.63,0.0526276,0.595586,0.317103,0.039956
6.64,0.05263,0.595588,0.317103,0.0395896
6.65,0.0526323,0.59559,0.317102,0.0392241
6.66,0.0526347,0.595593,0.317102,0.0388592
6.67,0.0526371,0.595595,0.317102,0.0384952
6.68,0.0526394,0.595597,0.317102,0.0381319
6.69,0.0526418,0.595599,0.317102,0.0377695
6.7,0.0526441,0.595601,0.317102,0.0374078
6.71,0.0526465,0.595604,0.317102,0.0370468
6.72,0.0526488,0.595606,0.317102,0.0366867
6.73,0.0526511,0.595608,0.317102,0.0363274
6.74,0.0526535,0.59561,0.317102,0.0359689
6.75,0.0526558,0.595612,0.317102,0.0356111
6.76,0.0526581,0.595614,0.317102,0.0352542
6.77,0.0526604,0.595616,0.317103,0.0348981
6.78,0.0526627,0.595618,0.317103,0.0345428
6.79,0.052665,0.59562,0.317103,0.0341883
6.8,0.0526674,0.595622,0.317103,0.0338346
6.81,0.0526696,0.595624,0.317103,0.0334818
6.82,0.0526719,0.595626,0.317103,0.0331297
6.83,0.0526742,0.595628,0.317103,0.0327785
6.84,0.0526765,0.59563,0.317103,0.0324282
6.85,0.0526788,0.595632,0.317103,0.0320786
6.86,0.0526811,0.595634,0.317104,0.0317299
6.87,0.0526833,0.595636,0.317104,0.031382
6.88,0.0526856,0.595637,0.317104,0.031035
6.89,0.0526879,0.595639,0.317104,0.0306888
6.9,0.0526901,0.595641,0.317104,0.0303435
6.91,0.0526924,0.595643,0.317104,0.029999
6.92,0.0526946,0.595645,0.317105,0.0296553
6.93,0.0526969,0.595647,0.317105,0.0293126
6.94,0.0526991,0.595648,0.317105,0.0289706
6.95,0.0527014,0.59565,0.317105,0.0286296
6.96,0.0527036,0.595652,0.317106,0.0282894
6.97,0.0527058,0.595653,0.317106,0.02795
6.98,0.052708,0.595655,0.317106,0.0276116
6.99,0.0527102,0.595657,0.317106,0.027274
7,0.0527125,0.595659,0.317107,0.0269372
7.01,0.0527147,0.59566,0.317107,0.0266014
7.02,0.0527169,0.595662,0.317107,0.0262664
7.03,0.0527191,0.595663,0.317108,0.0259323
7.04,0.0527212,0.595665,0.317108,0.0255991
7.05,0.0527234,0.595667,0.317108,0.0252668
7.06,0.0527256,0.595668,0.317109,0.0249354
7.07,0.0527278,0.59567,0.317109,0.0246049
7.08,0.05273,0.595671,0.317109,0.0242752
7.09,0.0527321,0.595673,0.31711,0.0239465
7.1,0.0527343,0.595674,0.31711,0.0236186
7.11,0.0527364,0.595676,0.31711,0.0232917
7.12,0.0527386,0.595677,0.317111,0.0229656
7.13,0.0527407,0.595679,0.317111,0.0226405
7.14,0.0527429,0.59568,0.317111,0.0223163
7.15,0.052745,0.595682,0.317112,0.021993
7.16,0.0527471,0.595683,0.317112,0.0216705
7.17,0.0527493,0.595684,0.317113,0.0213491
7.18,0.0527514,0.595686,0.317113,0.0210285
7.19,0.0527535,0.595687,0.317114,0.0207088
7.2,0.0527556,0.595689,0.317114,0.0203901
7.21,0.0527577,0.59569,0.317115,0.0200723
7.22,0.0527598,0.595691,0.317115,0.0197554
7.23,0.0527619,0.595693,0.317115,0.0194394
7.24,0.052764,0.595694,0.317116,0.0191244
7.25,0.0527661,0.595695,0.317116,0.0188103
7.26,0.0527682,0.595696,0.317117,0.0184971
7.27,0.0527702,0.595698,0.317117,0.0181849
7.28,0.0527723,0.595699,0.317118,0.0178736
7.29,0.0527744,0.5957,0.317118,0.0175632
7.3,0.0527764,0.595701,0.317119,0.0172538
7.31,0.0527785,0.595703,0.31712,0.0169453
7.32,0.0527805,0.595704,0.31712,0.0166378
7.33,0.0527825,0.595705,0.317121,0.0163312
7.34,0.0527846,0.595706,0.317121,0.0160255
7.35,0.0527866,0.595707,0.317122,0.0157209
7.36,0.0527886,0.595708,0.317122,0.0154171
7.37,0.0527906,0.595709,0.317123,0.0151143
7.38,0.0527927,0.595711,0.317124,0.0148125
7.39,0.0527947,0.595712,0.317124,0.0145116
7.4,0.0527967,0.595713,0.317125,0.0142117
7.41,0.0527987,0.595714,0.317125,0.0139127
7.42,0.0528006,0.595715,0.317126,0.0136147
7.43,0.0528026,0.595716,0.317127,0.0133177
7.44,0.0528046,0.595717,0.317127,0.0130216
7.45,0.0528066,0.595718,0.317128,0.0127265
7.46,0.0528085,0.595719,0.317128,0.0124324
7.47,0.0528105,0.59572,0.317129,0.0121392
7.48,0.0528125,0.595721,0.31713,0.011847
7.49,0.0528144,0.595722,0.31713,0.0115558
7.5,0.0528164,0.595723,0.317131,0.0112655
7.51,0.0528183,0.595724,0.317132,0.0109762
7.52,0.0528202,0.595725,0.317133,0.0106879
7.53,0.0528221,0.595725,0.317133,0.0104006
7.54,0.0528241,0.595726,0.317134,0.0101143
7.55,0.052826,0.595727,0.317135,0.00982889
7.56,0.0528279,0.595728,0.317135,0.00954449
7.57,0.0528298,0.595729,0.317136,0.00926108
7.58,0.0528317,0.59573,0.317137,0.00897866
7.59,0.0528336,0.595731,0.317138,0.00869721
7.6,0.0528355,0.595731,0.317138,0.00841676
7.61,0.0528374,0.595732,0.317139,0.00813728
7.62,0.0528392,0.595733,0.31714,0.0078588
7.63,0.0528411,0.595734,0.317141,0.00758131
7.64,0.052843,0.595735,0.317141,0.0073048
7.65,0.0528448,0.595735,0.317142,0.00702929
7.66,0.0528467,0.595736,0.317143,0.00675477
7.67,0.0528485,0.595737,0.317144,0.00648124
7.68,0.0528504,0.595738,0.317144,0.00620871
7.69,0.0528522,0.595738,0.317145,0.00593717
7.7,0.052854,0.595739,0.317146,0.00566663
7.71,0.0528558,0.59574,0.317147,0.00539708
7.72,0.0528577,0.59574,0.317148,0.00512854
7.73,0.0528595,0.595741,0.317149,0.00486099
7.74,0.0528613,0.595742,0.317149,0.00459444
7.75,0.0528631,0.595742,0.31715,0.00432889
7.76,0.0528649,0.595743,0.317151,0.00406434
7.77,0.0528666,0.595743,0.317152,0.0038008
7.78,0.0528684,0.595744,0.317153,0.00353826
7.79,0.0528702,0.595745,0.317154,0.00327672
7.8,0.052872,0.595745,0.317154,0.00301618
7.81,0.0528737,0.595746,0.317155,0.00275666
7.82,0.0528755,0.595746,0.317156,0.00249813
7.83,0.0528772,0.595747,0.317157,0.00224062
7.84,0.052879,0.595747,0.317158,0.00198411
7.85,0.0528807,0.595748,0.317159,0.00172861
7.86,0.0528824,0.595748,0.31716,0.00147412
7.87,0.0528842,0.595749,0.317161,0.00122063
7.88,0.0528859,0.595749,0.317162,0.000968162
7.89,0.0528876,0.59575,0.317163,0.000716699
7.9,0.0528893,0.59575,0.317163,0.000466248
7.91,0.052891,0.595751,0.317164,0.000216807
7.92,0.0528927,0.595751,0.317165,-3.16212e-05
7.93,0.0528944,0.595752,0.317166,-0.000279037
7.94,0.0528961,0.595752,0.317167,-0.000525441
7.95,0.0528977,0.595753,0.317168,-0.00077083
7.96,0.0528994,0.595753,0.317169,-0.00101521
7.97,0.0529011,0.595753,0.31717,-0.00125857
7.98,0.0529027,0.595754,0.317171,-0.00150092
7.99,0.0529044,0.595754,0.317172,-0.00174225
8,0.052906,0.595754,0.317173,-0.00198257
8.01,0.0529077,0.595755,0.317174,-0.00222187
8.02,0.0529093,0.595755,0.317175,-0.00246015
8.03,0.0529109,0.595755,0.317176,-0.00269742
8.04,0.0529126,0.595756,0.317177,-0.00293368
8.05,0.0529142,0.595756,0.317178,-0.00316891
8.06,0.0529158,0.595756,0.317179,-0.00340313
8.07,0.0529174,0.595757,0.31718,-0.00363634
8.08,0.052919,0.595757,0.317181,-0.00386852
8.09,0.0529206,0.595757,0.317182,-0.00409969
8.1,0.0529222,0.595757,0.317183,-0.00432984
8.11,0.0529237,0.595758,0.317184,-0.00455897
8.12,0.0529253,0.595758,0.317185,-0.00478709
8.13,0.0529269,0.595758,0.317186,-0.00501418
8.14,0.0529284,0.595758,0.317187,-0.00524026
8.15,0.05293,0.595759,0.317188,-0.00546532
8.16,0.0529315,0.595759,0.317189,-0.00568936
8.17,0.0529331,0.595759,0.31719,-0.00591239
8.18,0.0529346,0.595759,0.317191,-0.00613439
8.19,0.0529361,0.595759,0.317192,-0.00635538
8.2,0.0529377,0.59576,0.317193,-0.00657535
8.21,0.0529392,0.59576,0.317195,-0.0067943
8.22,0.0529407,0.59576,0.317196,-0.00701223
8.23,0.0529422,0.59576,0.317197,-0.00722914
8.24,0.0529437,0.59576,0.317198,-0.00744504
8.25,0.0529452,0.59576,0.317199,-0.00765992
8.26,0.0529466,0.59576,0.3172,-0.00787378
8.27,0.0529481,0.59576,0.317201,-0.00808662
8.28,0.0529496,0.59576,0.317202,-0.00829845
8.29,0.0529511,0.595761,0.317203,-0.00850926
8.3,0.0529525,0.595761,0.317204,-0.00871905
8.31,0.052954,0.595761,0.317205,-0.00892783
8.32,0.0529554,0.595761,0.317207,-0.00913558
8.33,0.0529569,0.595761,0.317208,-0.00934233
8.34,0.0529583,0.595761,0.317209,-0.00954805
8.35,0.0529597,0.595761,0.31721,-0.00975276
8.36,0.0529611,0.595761,0.317211,-0.00995646
8.37,0.0529626,0.595761,0.317212,-0.0101591
8.38,0.052964,0.595761,0.317213,-0.0103608
8.39,0.0529654,0.595761,0.317214,-0.0105615
8.4,0.0529668,0.595761,0.317216,-0.0107611
8.41,0.0529682,0.595761,0.317217,-0.0109597
8.42,0.0529695,0.595761,0.317218,-0.0111573
8.43,0.0529709,0.595761,0.317219,-0.0113539
8.44,0.0529723,0.595761,0.31722,-0.0115495
8.45,0.0529736,0.595761,0.317221,-0.0117441
8.46,0.052975,0.595761,0.317223,-0.0119376
8.47,0.0529764,0.595761,0.317224,-0.0121302
8.48,0.0529777,0.595761,0.317225,-0.0123217
8.49,0.052979,0.59576,0.317226,-0.0125123
8.5,0.0529804,0.59576,0.317227,-0.0127018
8.51,0.0529817,0.59576,0.317228,-0.0128903
8.52,0.052983,0.59576,0.31723,-0.0130778
8.53,0.0529843,0.59576,0.317231,-0.0132643
8.54,0.0529856,0.59576,0.317232,-0.0134498
8.55,0.0529869,0.59576,0.317233,-0.0136343
8.56,0.0529882,0.59576,0.317234,-0.0138177
8.57,0.0529895,0.59576,0.317236,-0.0140002
8.58,0.0529908,0.595759,0.317237,-0.0141817
8.59,0.0529921,0.595759,0.317238,-0.0143621
8.6,0.0529934,0.595759,0.317239,-0.0145416
8.61,0.0529946,0.595759,0.31724,-0.01472
8.62,0.0529959,0.595759,0.317242,-0.0148975
8.63,0.0529971,0.595759,0.317243,-0.015074
8.64,0.0529984,0.595758,0.317244,-0.0152494
8.65,0.0529996,0.595758,0.317245,-0.0154239
8.66,0.0530009,0.595758,0.317246,-0.0155973
8.67,0.0530021,0.595758,0.317248,-0.0157698
8.68,0.0530033,0.595757,0.317249,-0.0159412
8.69,0.0530045,0.595757,0.31725,-0.0161117
8.7,0.0530057,0.595757,0.317251,-0.0162812
8.71,0.0530069,0.595757,0.317253,-0.0164496
8.72,0.0530081,0.595757,0.317254,-0.0166171
8.73,0.0530093,0.595756,0.317255,-0.0167836
8.74,0.0530105,0.595756,0.317256,-0.0169491
8.75,0.0530117,0.595756,0.317258,-0.0171136
8.76,0.0530128,0.595755,0.317259,-0.0172771
8.77,0.053014,0.595755,0.31726,-0.0174396
8.78,0.0530152,0.595755,0.317261,-0.0176012
8.79,0.0530163,0.595755,0.317263,-0.0177617
8.8,0.0530175,0.595754,0.317264,-0.0179213
8.81,0.0530186,0.595754,0.317265,-0.0180799
8.82,0.0530197,0.595754,0.317266,-0.0182375
8.83,0.0530209,0.595753,0.317268,-0.0183941
8.84,0.053022,0.595753,0.317269,-0.0185497
8.85,0.0530231,0.595753,0.31727,-0.0187043
8.86,0.0530242,0.595752,0.317271,-0.018858
8.87,0.0530253,0.595752,0.317273,-0.0190107
8.88,0.0530264,0.595752,0.317274,-0.0191624
8.89,0.0530275,0.595751,0.317275,-0.0193131
8.9,0.0530286,0.595751,0.317277,-0.0194629
8.91,0.0530296,0.595751,0.317278,-0.0196117
8.92,0.0530307,0.59575,0.317279,-0.0197595
8.93,0.0530318,0.59575,0.31728,-0.0199063
8.94,0.0530328,0.595749,0.317282,-0.0200522
8.95,0.0530339,0.595749,0.317283,-0.0201971
8.96,0.0530349,0.595749,0.317284,-0.020341
8.97,0.053036,0.595748,0.317286,-0.020484
8.98,0.053037,0.595748,0.317287,-0.020626
8.99,0.053038,0.595747,0.317288,-0.020767
9,0.0530391,0.595747,0.317289,-0.0209071
9.01,0.0530401,0.595747,0.317291,-0.0210462
9.02,0.0530411,0.595746,0.317292,-0.0211843
9.03,0.0530421,0.595746,0.317293,-0.0213215
9.04,0.0530431,0.595745,0.317295,-0.0214577
9.05,0.0530441,0.595745,0.317296,-0.021593
9.06,0.0530451,0.595744,0.317297,-0.0217273
9.07,0.053046,0.595744,0.317299,-0.0218606
9.08,0.053047,0.595744,0.3173,-0.021993
9.09,0.053048,0.595743,0.317301,-0.0221245
9.1,0.0530489,0.595743,0.317302,-0.022255
9.11,0.0530499,0.595742,0.317304,-0.0223845
9.12,0.0530508,0.595742,0.317305,-0.0225131
9.13,0.0530518,0.595741,0.317306,-0.0226408
9.14,0.0530527,0.595741,0.317308,-0.0227675
9.15,0.0530536,0.59574,0.317309,-0.0228933
9.16,0.0530546,0.59574,0.31731,-0.0230181
9.17,0.0530555,0.595739,0.317312,-0.023142
9.18,0.0530564,0.595739,0.317313,-0.0232649
9.19,0.0530573,0.595738,0.317314,-0.0233869
9.2,0.0530582,0.595738,0.317316,-0.023508
9.21,0.0530591,0.595737,0.317317,-0.0236281
9.22,0.05306,0.595737,0.317318,-0.0237473
9.23,0.0530609,0.595736,0.31732,-0.0238656
9.24,0.0530617,0.595736,0.317321,-0.0239829
9.25,0.0530626,0.595735,0.317322,-0.0240994
9.26,0.0530635,0.595735,0.317324,-0.0242148
9.27,0.0530643,0.595734,0.317325,-0.0243294
9.28,0.0530652,0.595733,0.317326,-0.024443
9.29,0.053066,0.595733,0.317328,-0.0245557
9.3,0.0530669,0.595732,0.317329,-0.0246675
9.31,0.0530677,0.595732,0.31733,-0.0247784
9.32,0.0530685,0.595731,0.317332,-0.0248884
9.33,0.0530694,0.595731,0.317333,-0.0249974
9.34,0.0530702,0.59573,0.317334,-0.0251055
9.35,0.053071,0.59573,0.317336,-0.0252127
9.36,0.0530718,0.595729,0.317337,-0.025319
9.37,0.0530726,0.595728,0.317338,-0.0254244
9.38,0.0530734,0.595728,0.31734,-0.0255289
9.39,0.0530742,0.595727,0.317341,-0.0256325
9.4,0.0530749,0.595727,0.317342,-0.0257352
9.41,0.0530757,0.595726,0.317344,-0.0258369
9.42,0.0530765,0.595725,0.317345,-0.0259378
9.43,0.0530773,0.595725,0.317346,-0.0260378
9.44,0.053078,0.595724,0.317348,-0.0261368
9.45,0.0530788,0.595724,0.317349,-0.026235
9.46,0.0530795,0.595723,0.31735,-0.0263323
9.47,0.0530802,0.595722,0.317352,-0.0264287
9.48,0.053081,0.595722,0.317353,-0.0265242
9.49,0.0530817,0.595721,0.317354,-0.0266188
9.5,0.0530824,0.595721,0.317356,-0.0267125
9.51,0.0530832,0.59572,0.317357,-0.0268054
9.52,0.0530839,0.595719,0.317358,-0.0268973
9.53,0.0530846,0.595719,0.31736,-0.0269884
9.54,0.0530853,0.595718,0.317361,-0.0270786
9.55,0.053086,0.595717,0.317362,-0.0271679
9.56,0.0530867,0.595717,0.317364,-0.0272563
9.57,0.0530873,0.595716,0.317365,-0.0273439
9.58,0.053088,0.595715,0.317366,-0.0274306
9.59,0.0530887,0.595715,0.317368,-0.0275164
9.6,0.0530893,0.595714,0.317369,-0.0276014
9.61,0.05309,0.595713,0.31737,-0.0276855
9.62,0.0530907,0.595713,0.317372,-0.0277687
9.63,0.0530913,0.595712,0.317373,-0.0278511
9.64,0.053092,0.595711,0.317374,-0.0279326
9.65,0.0530926,0.595711,0.317376,-0.0280132
9.66,0.0530932,0.59571,0.317377,-0.028093
9.67,0.0530939,0.595709,0.317378,-0.0281719
9.68,0.0530945,0.595709,0.31738,-0.02825
9.69,0.0530951,0.595708,0.317381,-0.0283272
9.7,0.0530957,0.595707,0.317382,-0.0284036
9.71,0.0530963,0.595707,0.317384,-0.0284791
9.72,0.0530969,0.595706,0.317385,-0.0285538
9.73,0.0530975,0.595705,0.317386,-0.0286276
9.74,0.0530981,0.595705,0.317388,-0.0287006
9.75,0.0530987,0.595704,0.317389,-0.0287728
9.76,0.0530992,0.595703,0.31739,-0.0288441
9.77,0.0530998,0.595703,0.317392,-0.0289146
9.78,0.0531004,0.595702,0.317393,-0.0289843
9.79,0.0531009,0.595701,0.317394,-0.0290531
9.8,0.0531015,0.595701,0.317396,-0.0291211
9.81,0.053102,0.5957,0.317397,-0.0291882
9.82,0.0531026,0.595699,0.317398,-0.0292546
9.83,0.0531031,0.595698,0.3174,-0.0293201
9.84,0.0531037,0.595698,0.317401,-0.0293848
9.85,0.0531042,0.595697,0.317402,-0.0294487
9.86,0.0531047,0.595696,0.317404,-0.0295117
9.87,0.0531052,0.595696,0.317405,-0.029574
9.88,0.0531057,0.595695,0.317406,-0.0296354
9.89,0.0531062,0.595694,0.317408,-0.029696
9.9,0.0531067,0.595693,0.317409,-0.0297558
9.91,0.0531072,0.595693,0.31741,-0.0298149
9.92,0.0531077,0.595692,0.317412,-0.0298731
9.93,0.0531082,0.595691,0.317413,-0.0299305
9.94,0.0531087,0.595691,0.317414,-0.0299871
9.95,0.0531092,0.59569,0.317416,-0.0300429
9.96,0.0531096,0.595689,0.317417,-0.0300979
9.97,0.0531101,0.595688,0.317418,-0.0301521
9.98,0.0531106,0.595688,0.31742,-0.0302055
9.99,0.053111,0.595687,0.317421,-0.0302581
10,0.0531115,0.595686,0.317422,-0.03031
10.01,0.0531119,0.595685,0.317424,-0.0303611
10.02,0.0531123,0.595685,0.317425,-0.0304113
10.03,0.0531128,0.595684,0.317426,-0.0304608
10.04,0.0531132,0.595683,0.317428,-0.0305096
10.05,0.0531136,0.595682,0.317429,-0.0305575
10.06,0.053114,0.595682,0.31743,-0.0306047
10.07,0.0531145,0.595681,0.317432,-0.0306511
10.08,0.0531149,0.59568,0.317433,-0.0306967
10.09,0.0531153,0.595679,0.317434,-0.0307416
10.1,0.0531157,0.595679,0.317435,-0.0307857
10.11,0.053116,0.595678,0.317437,-0.030829
10.12,0.0531164,0.595677,0.317438,-0.0308716
10.13,0.0531168,0.595676,0.317439,-0.0309134
10.14,0.0531172,0.595676,0.317441,-0.0309544
10.15,0.0531176,0.595675,0.317442,-0.0309947
10.16,0.0531179,0.595674,0.317443,-0.0310343
10.17,0.0531183,0.595673,0.317445,-0.0310731
10.18,0.0531186,0.595673,0.317446,-0.0311112
10.19,0.053119,0.595672,0.317447,-0.0311485
10.2,0.0531193,0.595671,0.317448,-0.031185
10.21,0.0531197,0.59567,0.31745,-0.0312209
10.22,0.05312,0.59567,0.317451,-0.031256
10.23,0.0531204,0.595669,0.317452,-0.0312903
10.24,0.0531207,0.595668,0.317454,-0.0313239
10.25,0.053121,0.595667,0.317455,-0.0313568
10.26,0.0531213,0.595667,0.317456,-0.031389
10.27,0.0531216,0.595666,0.317457,-0.0314204
10.28,0.0531219,0.595665,0.317459,-0.0314511
10.29,0.0531222,0.595664,0.31746,-0.0314811
10.3,0.0531225,0.595664,0.317461,-0.0315104
10.31,0.0531228,0.595663,0.317463,-0.031539
10.32,0.0531231,0.595662,0.317464,-0.0315668
10.33,0.0531234,0.595661,0.317465,-0.0315939
10.34,0.0531237,0.595661,0.317466,-0.0316203
10.35,0.053124,0.59566,0.317468,-0.0316461
10.36,0.0531242,0.595659,0.317469,-0.0316711
10.37,0.0531245,0.595658,0.31747,-0.0316954
10.38,0.0531247,0.595658,0.317472,-0.031719
10.39,0.053125,0.595657,0.317473,-0.0317419
10.4,0.0531252,0.595656,0.317474,-0.0317641
10.41,0.0531255,0.595655,0.317475,-0.0317856
10.42,0.0531257,0.595655,0.317477,-0.0318064
10.43,0.053126,0.595654,0.317478,-0.0318265
10.44,0.0531262,0.595653,0.317479,-0.031846
10.45,0.0531264,0.595652,0.31748,-0.0318647
10.46,0.0531267,0.595652,0.317482,-0.0318828
10.47,0.0531269,0.595651,0.317483,-0.0319002
10.48,0.0531271,0.59565,0.317484,-0.0319169
10.49,0.0531273,0.595649,0.317485,-0.031933
10.5,0.0531275,0.595648,0.317487,-0.0319484
10.51,0.0531277,0.595648,0.317488,-0.0319631
10.52,0.0531279,0.595647,0.317489,-0.0319771
10.53,0.0531281,0.595646,0.31749,-0.0319905
10.54,0.0531283,0.595645,0.317492,-0.0320032
10.55,0.0531284,0.595645,0.317493,-0.0320152
10.56,0.0531286,0.595644,0.317494,-0.0320266
10.57,0.0531288,0.595643,0.317495,-0.0320374
10.58,0.053129,0.595642,0.317497,-0.0320474
10.59,0.0531291,0.595642,0.317498,-0.0320569
10.6,0.0531293,0.595641,0.317499,-0.0320657
10.61,0.0531294,0.59564,0.3175,-0.0320738
10.62,0.0531296,0.595639,0.317501,-0.0320813
10.63,0.0531297,0.595639,0.317503,-0.0320882
10.64,0.0531299,0.595638,0.317504,-0.0320944
