time, m, h, n, V
71.91,0.177894,0.354082,0.442583,-13.3288
71.92,0.178837,0.353752,0.44277,-13.4131
71.93,0.179795,0.353418,0.442959,-13.4989
71.94,0.180768,0.353079,0.443152,-13.5862
71.95,0.181756,0.352736,0.443347,-13.675
71.96,0.182761,0.352388,0.443545,-13.7653
71.97,0.183782,0.352035,0.443746,-13.8574
71.98,0.18482,0.351677,0.44395,-13.9511
71.99,0.185875,0.351315,0.444157,-14.0465
72,0.186949,0.350948,0.444367,-14.1438
72.01,0.188041,0.350575,0.44458,-14.2429
72.02,0.189153,0.350197,0.444797,-14.3439
72.03,0.190284,0.349814,0.445017,-14.447
72.04,0.191435,0.349425,0.44524,-14.5521
72.05,0.192608,0.349031,0.445466,-14.6593
72.06,0.193802,0.34863,0.445697,-14.7687
72.07,0.195018,0.348224,0.44593,-14.8804
72.08,0.196258,0.347812,0.446168,-14.9944
72.09,0.197521,0.347393,0.446409,-15.1109
72.1,0.198809,0.346968,0.446654,-15.23
72.11,0.200122,0.346537,0.446903,-15.3516
72.12,0.201462,0.346099,0.447156,-15.476
72.13,0.202828,0.345654,0.447414,-15.6031
72.14,0.204223,0.345201,0.447675,-15.7332
72.15,0.205647,0.344742,0.447941,-15.8663
72.16,0.2071,0.344274,0.448212,-16.0026
72.17,0.208585,0.343799,0.448487,-16.1421
72.18,0.210101,0.343317,0.448767,-16.285
72.19,0.211651,0.342825,0.449052,-16.4314
72.2,0.213236,0.342326,0.449342,-16.5815
72.21,0.214856,0.341817,0.449637,-16.7354
72.22,0.216513,0.3413,0.449937,-16.8933
72.23,0.218209,0.340773,0.450243,-17.0552
72.24,0.219944,0.340237,0.450554,-17.2215
72.25,0.221721,0.339691,0.450872,-17.3922
72.26,0.22354,0.339134,0.451195,-17.5676
72.27,0.225404,0.338567,0.451525,-17.7478
72.28,0.227314,0.337989,0.451861,-17.9331
72.29,0.229272,0.3374,0.452203,-18.1236
72.3,0.23128,0.336799,0.452553,-18.3196
72.31,0.23334,0.336186,0.452909,-18.5214
72.32,0.235454,0.33556,0.453273,-18.7292
72.33,0.237624,0.334921,0.453644,-18.9432
72.34,0.239852,0.334269,0.454024,-19.1637
72.35,0.242142,0.333603,0.454411,-19.3911
72.36,0.244494,0.332922,0.454806,-19.6257
72.37,0.246913,0.332226,0.455211,-19.8678
72.38,0.249401,0.331514,0.455624,-20.1177
72.39,0.25196,0.330786,0.456046,-20.3758
72.4,0.254595,0.330041,0.456478,-20.6425
72.41,0.257307,0.329278,0.456921,-20.9182
72.42,0.260102,0.328496,0.457373,-21.2034
72.43,0.262981,0.327696,0.457837,-21.4986
72.44,0.26595,0.326875,0.458312,-21.8042
72.45,0.269012,0.326034,0.458799,-22.1207
72.46,0.272172,0.325171,0.459298,-22.4487
72.47,0.275433,0.324285,0.459809,-22.7888
72.48,0.278801,0.323376,0.460334,-23.1416
72.49,0.28228,0.322441,0.460873,-23.5079
72.5,0.285876,0.321481,0.461427,-23.8881
72.51,0.289595,0.320494,0.461995,-24.2832
72.52,0.293441,0.319479,0.46258,-24.6939
72.53,0.297422,0.318434,0.463181,-25.121
72.54,0.301544,0.317359,0.463799,-25.5655
72.55,0.305814,0.316251,0.464435,-26.0282
72.56,0.310237,0.31511,0.465091,-26.5101
72.57,0.314824,0.313934,0.465766,-27.0123
72.58,0.31958,0.312722,0.466463,-27.5359
72.59,0.324515,0.311471,0.467181,-28.082
72.6,0.329636,0.310181,0.467922,-28.6519
72.61,0.334954,0.30885,0.468688,-29.2468
72.62,0.340478,0.307476,0.469478,-29.8682
72.63,0.346217,0.306057,0.470296,-30.5175
72.64,0.352182,0.304593,0.471142,-31.1961
72.65,0.358383,0.303082,0.472017,-31.9056
72.66,0.364832,0.301521,0.472923,-32.6477
72.67,0.37154,0.299911,0.473862,-33.424
72.68,0.378518,0.298249,0.474836,-34.2363
72.69,0.385779,0.296535,0.475845,-35.0864
72.7,0.393334,0.294769,0.476893,-35.976
72.71,0.401195,0.292949,0.477981,-36.9071
72.72,0.409374,0.291075,0.479111,-37.8815
72.73,0.417883,0.289149,0.480286,-38.901
72.74,0.426734,0.287171,0.481507,-39.9674
72.75,0.435935,0.285141,0.482777,-41.0825
72.76,0.445499,0.283061,0.484099,-42.2479
72.77,0.455433,0.280934,0.485474,-43.4649
72.78,0.465743,0.278762,0.486907,-44.7348
72.79,0.476437,0.276548,0.488398,-46.0586
72.8,0.487515,0.274295,0.489951,-47.4369
72.81,0.49898,0.272008,0.491568,-48.8697
72.82,0.510828,0.26969,0.493252,-50.3567
72.83,0.523054,0.267346,0.495006,-51.8968
72.84,0.535646,0.26498,0.496831,-53.4884
72.85,0.54859,0.262597,0.498729,-55.1288
72.86,0.561868,0.2602,0.500703,-56.8145
72.87,0.575453,0.257795,0.502755,-58.541
72.88,0.589318,0.255386,0.504885,-60.3026
72.89,0.603427,0.252975,0.507095,-62.0926
72.9,0.61774,0.250567,0.509385,-63.903
72.91,0.632211,0.248164,0.511756,-65.7247
72.92,0.646793,0.24577,0.514205,-67.5477
72.93,0.661431,0.243387,0.516734,-69.3612
72.94,0.676069,0.241016,0.519339,-71.1534
72.95,0.69065,0.23866,0.522018,-72.9124
72.96,0.705114,0.236319,0.524768,-74.626
72.97,0.719405,0.233996,0.527586,-76.2825
72.98,0.733465,0.23169,0.530467,-77.8705
72.99,0.747241,0.229403,0.533407,-79.3797
73,0.760682,0.227136,0.5364,-80.8012
73.01,0.773745,0.224888,0.539441,-82.1274
73.02,0.786391,0.22266,0.542524,-83.3524
73.03,0.798585,0.220453,0.545643,-84.4723
73.04,0.810302,0.218266,0.548791,-85.4848
73.05,0.821523,0.216099,0.551963,-86.3895
73.06,0.832232,0.213953,0.555153,-87.1877
73.07,0.842424,0.211828,0.558355,-87.8819
73.08,0.852096,0.209723,0.561563,-88.476
73.09,0.861251,0.207638,0.564773,-88.9747
73.1,0.869896,0.205574,0.567979,-89.3835
73.11,0.878044,0.20353,0.571178,-89.7082
73.12,0.885707,0.201506,0.574364,-89.955
73.13,0.892903,0.199502,0.577536,-90.13
73.14,0.899649,0.197518,0.580688,-90.2392
73.15,0.905967,0.195554,0.583819,-90.2884
73.16,0.911875,0.193609,0.586925,-90.2831
73.17,0.917394,0.191684,0.590005,-90.2284
73.18,0.922546,0.189778,0.593057,-90.129
73.19,0.927351,0.187891,0.596078,-89.9891
73.2,0.93183,0.186023,0.599068,-89.8127
73.21,0.936001,0.184174,0.602026,-89.6033
73.22,0.939884,0.182344,0.604949,-89.364
73.23,0.943497,0.180532,0.607838,-89.0976
73.24,0.946858,0.178738,0.610692,-88.8067
73.25,0.949981,0.176962,0.613509,-88.4934
73.26,0.952884,0.175205,0.616291,-88.1598
73.27,0.955581,0.173465,0.619035,-87.8076
73.28,0.958085,0.171743,0.621742,-87.4385
73.29,0.96041,0.170038,0.624412,-87.0539
73.3,0.962567,0.168351,0.627045,-86.655
73.31,0.964567,0.166681,0.62964,-86.243
73.32,0.966422,0.165028,0.632197,-85.819
73.33,0.96814,0.163392,0.634717,-85.3839
73.34,0.969731,0.161772,0.637199,-84.9387
73.35,0.971204,0.16017,0.639644,-84.484
73.36,0.972565,0.158583,0.642051,-84.0207
73.37,0.973824,0.157013,0.644422,-83.5494
73.38,0.974985,0.15546,0.646755,-83.0707
73.39,0.976056,0.153922,0.649052,-82.5852
73.4,0.977042,0.1524,0.651312,-82.0935
73.41,0.977949,0.150894,0.653536,-81.5961
73.42,0.978781,0.149404,0.655724,-81.0934
73.43,0.979542,0.147929,0.657876,-80.5859
73.44,0.980239,0.14647,0.659993,-80.074
73.45,0.980873,0.145026,0.662074,-79.5581
73.46,0.981449,0.143597,0.664121,-79.0386
73.47,0.981969,0.142183,0.666133,-78.5158
73.48,0.982438,0.140784,0.668111,-77.99
73.49,0.982857,0.1394,0.670055,-77.4615
73.5,0.98323,0.138031,0.671965,-76.9307
73.51,0.983558,0.136676,0.673842,-76.3978
73.52,0.983843,0.135335,0.675687,-75.8631
73.53,0.984089,0.134009,0.677498,-75.3268
73.54,0.984295,0.132697,0.679278,-74.7892
73.55,0.984465,0.1314,0.681026,-74.2504
73.56,0.984599,0.130116,0.682742,-73.7107
73.57,0.984699,0.128847,0.684427,-73.1704
73.58,0.984766,0.127591,0.686081,-72.6294
73.59,0.984802,0.126349,0.687705,-72.0881
73.6,0.984806,0.12512,0.689299,-71.5467
73.61,0.98478,0.123906,0.690863,-71.0051
73.62,0.984725,0.122704,0.692398,-70.4637
73.63,0.984641,0.121517,0.693903,-69.9226
73.64,0.984529,0.120342,0.69538,-69.3818
73.65,0.98439,0.119181,0.696829,-68.8415
73.66,0.984223,0.118033,0.698249,-68.3019
73.67,0.98403,0.116898,0.699642,-67.763
73.68,0.98381,0.115776,0.701007,-67.2249
73.69,0.983564,0.114667,0.702346,-66.6877
73.7,0.983292,0.113571,0.703658,-66.1516
73.71,0.982994,0.112488,0.704943,-65.6165
73.72,0.98267,0.111417,0.706202,-65.0827
73.73,0.982321,0.110359,0.707436,-64.55
73.74,0.981945,0.109314,0.708644,-64.0187
73.75,0.981543,0.108282,0.709827,-63.4888
73.76,0.981115,0.107262,0.710985,-62.9603
73.77,0.980661,0.106254,0.712119,-62.4333
73.78,0.98018,0.105259,0.713229,-61.9078
73.79,0.979672,0.104277,0.714314,-61.3839
73.8,0.979137,0.103306,0.715376,-60.8617
73.81,0.978575,0.102348,0.716415,-60.341
73.82,0.977984,0.101403,0.717431,-59.8221
73.83,0.977366,0.100469,0.718424,-59.3049
73.84,0.976719,0.0995477,0.719394,-58.7895
73.85,0.976043,0.0986385,0.720343,-58.2758
73.86,0.975337,0.0977415,0.721269,-57.764
73.87,0.974601,0.0968565,0.722174,-57.2539
73.88,0.973834,0.0959836,0.723057,-56.7457
73.89,0.973036,0.0951227,0.723919,-56.2393
73.9,0.972206,0.0942739,0.72476,-55.7348
73.91,0.971343,0.093437,0.725581,-55.2321
73.92,0.970447,0.0926121,0.726381,-54.7313
73.93,0.969518,0.0917992,0.727161,-54.2324
73.94,0.968553,0.0909982,0.727921,-53.7353
73.95,0.967554,0.090209,0.728661,-53.2402
73.96,0.966518,0.0894318,0.729382,-52.7469
73.97,0.965445,0.0886665,0.730084,-52.2554
73.98,0.964335,0.0879131,0.730766,-51.7659
73.99,0.963185,0.0871715,0.73143,-51.2781
74,0.961997,0.0864417,0.732075,-50.7923
74.01,0.960768,0.0857238,0.732702,-50.3082
74.02,0.959498,0.0850178,0.733311,-49.826
74.03,0.958186,0.0843235,0.733901,-49.3456
74.04,0.95683,0.0836411,0.734474,-48.867
74.05,0.95543,0.0829705,0.735029,-48.3902
74.06,0.953986,0.0823117,0.735567,-47.9151
74.07,0.952495,0.0816647,0.736088,-47.4417
74.08,0.950956,0.0810296,0.736591,-46.97
74.09,0.94937,0.0804062,0.737078,-46.5
74.1,0.947734,0.0797946,0.737548,-46.0317
74.11,0.946048,0.0791948,0.738002,-45.565
74.12,0.94431,0.0786069,0.738439,-45.0999
74.13,0.942519,0.0780307,0.73886,-44.6363
74.14,0.940674,0.0774663,0.739265,-44.1742
74.15,0.938774,0.0769136,0.739654,-43.7137
74.16,0.936817,0.0763728,0.740028,-43.2546
74.17,0.934803,0.0758437,0.740386,-42.7969
74.18,0.93273,0.0753265,0.740729,-42.3405
74.19,0.930596,0.074821,0.741056,-41.8855
74.2,0.928401,0.0743272,0.741369,-41.4317
74.21,0.926143,0.0738453,0.741666,-40.9791
74.22,0.923821,0.0733751,0.741949,-40.5277
74.23,0.921432,0.0729167,0.742217,-40.0774
74.24,0.918977,0.07247,0.74247,-39.6282
74.25,0.916453,0.072035,0.742709,-39.1799
74.26,0.913858,0.0716118,0.742934,-38.7325
74.27,0.911192,0.0712004,0.743145,-38.286
74.28,0.908453,0.0708006,0.743341,-37.8403
74.29,0.905638,0.0704126,0.743524,-37.3953
74.3,0.902748,0.0700363,0.743692,-36.9509
74.31,0.899779,0.0696717,0.743848,-36.507
74.32,0.896731,0.0693188,0.743989,-36.0636
74.33,0.8936,0.0689776,0.744117,-35.6206
74.34,0.890387,0.068648,0.744231,-35.1778
74.35,0.887089,0.0683302,0.744333,-34.7353
74.36,0.883704,0.0680239,0.74442,-34.2928
74.37,0.88023,0.0677294,0.744495,-33.8503
74.38,0.876665,0.0674464,0.744557,-33.4076
74.39,0.873008,0.0671751,0.744605,-32.9648
74.4,0.869256,0.0669154,0.744641,-32.5216
74.41,0.865407,0.0666674,0.744664,-32.0779
74.42,0.86146,0.0664309,0.744674,-31.6336
74.43,0.857412,0.0662061,0.744671,-31.1887
74.44,0.85326,0.0659928,0.744656,-30.7428
74.45,0.849003,0.0657912,0.744628,-30.296
74.46,0.844639,0.0656011,0.744587,-29.8481
74.47,0.840164,0.0654227,0.744534,-29.399
74.48,0.835576,0.0652558,0.744468,-28.9484
74.49,0.830874,0.0651006,0.74439,-28.4963
74.5,0.826054,0.0649569,0.744299,-28.0425
74.51,0.821113,0.0648249,0.744196,-27.5868
74.52,0.81605,0.0647045,0.744081,-27.1291
74.53,0.810861,0.0645957,0.743953,-26.6692
74.54,0.805543,0.0644986,0.743813,-26.207
74.55,0.800094,0.0644132,0.743661,-25.7423
74.56,0.794511,0.0643395,0.743496,-25.275
74.57,0.788789,0.0642775,0.743319,-24.8048
74.58,0.782928,0.0642272,0.743129,-24.3316
74.59,0.776922,0.0641888,0.742927,-23.8553
74.6,0.77077,0.0641622,0.742713,-23.3756
74.61,0.764467,0.0641475,0.742486,-22.8924
74.62,0.758011,0.0641447,0.742248,-22.4055
74.63,0.751398,0.0641539,0.741996,-21.9149
74.64,0.744625,0.0641752,0.741733,-21.4202
74.65,0.737687,0.0642086,0.741456,-20.9215
74.66,0.730583,0.0642542,0.741168,-20.4184
74.67,0.723308,0.064312,0.740867,-19.911
74.68,0.715859,0.0643822,0.740553,-19.399
74.69,0.708232,0.0644648,0.740227,-18.8824
74.7,0.700424,0.06456,0.739888,-18.361
74.71,0.692433,0.0646678,0.739537,-17.8348
74.72,0.684254,0.0647884,0.739173,-17.3038
74.73,0.675885,0.0649219,0.738796,-16.7677
74.74,0.667322,0.0650684,0.738407,-16.2268
74.75,0.658564,0.0652281,0.738005,-15.6808
74.76,0.649607,0.0654011,0.73759,-15.1299
74.77,0.640451,0.0655876,0.737162,-14.5742
74.78,0.631092,0.0657876,0.736722,-14.0136
74.79,0.621529,0.0660015,0.736268,-13.4485
74.8,0.611762,0.0662294,0.735802,-12.8788
74.81,0.601791,0.0664714,0.735323,-12.3049
74.82,0.591615,0.0667279,0.734831,-11.727
74.83,0.581236,0.0669989,0.734327,-11.1454
74.84,0.570655,0.0672847,0.73381,-10.5605
74.85,0.559875,0.0675855,0.733279,-9.9727
74.86,0.548899,0.0679015,0.732737,-9.38248
74.87,0.537732,0.068233,0.732181,-8.79038
74.88,0.52638,0.0685802,0.731613,-8.197
74.89,0.514849,0.0689434,0.731033,-7.60301
74.9,0.503148,0.0693226,0.73044,-7.00911
74.91,0.491285,0.0697183,0.729834,-6.41609
74.92,0.479272,0.0701305,0.729217,-5.8248
74.93,0.467122,0.0705596,0.728588,-5.23612
74.94,0.454847,0.0710056,0.727947,-4.65099
74.95,0.442464,0.0714688,0.727294,-4.0704
74.96,0.429989,0.0719494,0.72663,-3.49538
74.97,0.41744,0.0724474,0.725954,-2.92697
74.98,0.404838,0.072963,0.725268,-2.36624
74.99,0.392203,0.0734962,0.724571,-1.81427
75,0.379557,0.0740471,0.723863,-1.27212
75.01,0.366924,0.0746157,0.723146,-0.740871
75.02,0.354328,0.075202,0.722418,-0.221531
75.03,0.341794,0.0758058,0.721681,0.28491
75.04,0.329347,0.076427,0.720935,0.777524
75.05,0.317013,0.0770655,0.72018,1.25545
75.06,0.304816,0.077721,0.719417,1.7179
75.07,0.292781,0.0783932,0.718646,2.16419
75.08,0.280934,0.0790818,0.717867,2.59372
75.09,0.269296,0.0797865,0.717081,3.00599
75.1,0.257891,0.0805067,0.716288,3.40064
75.11,0.246738,0.0812421,0.715489,3.77738
75.12,0.235856,0.0819921,0.714683,4.13606
75.13,0.225263,0.0827562,0.713872,4.47665
75.14,0.214972,0.0835338,0.713056,4.79919
75.15,0.204998,0.0843244,0.712235,5.10386
75.16,0.19535,0.0851272,0.711409,5.3909
75.17,0.186037,0.0859417,0.710579,5.66068
75.18,0.177066,0.0867673,0.709745,5.91361
75.19,0.168439,0.0876032,0.708908,6.15018
75.2,0.160161,0.0884489,0.708068,6.37095
75.21,0.152229,0.0893036,0.707225,6.57649
75.22,0.144643,0.0901668,0.706379,6.76745
75.23,0.1374,0.0910379,0.705532,6.94448
75.24,0.130494,0.0919163,0.704682,7.10825
75.25,0.12392,0.0928013,0.703831,7.25946
75.26,0.11767,0.0936924,0.702978,7.39878
75.27,0.111735,0.094589,0.702124,7.52689
75.28,0.106108,0.0954907,0.70127,7.64447
75.29,0.100777,0.096397,0.700414,7.75217
75.3,0.0957336,0.0973074,0.699558,7.85063
75.31,0.090966,0.0982214,0.698701,7.94045
75.32,0.0864636,0.0991387,0.697845,8.02223
75.33,0.0822156,0.100059,0.696988,8.09652
75.34,0.0782106,0.100982,0.696131,8.16386
75.35,0.0744378,0.101906,0.695275,8.22476
75.36,0.0708861,0.102833,0.694419,8.27967
75.37,0.0675449,0.103761,0.693563,8.32907
75.38,0.0644036,0.104691,0.692708,8.37335
75.39,0.0614519,0.105621,0.691853,8.41292
75.4,0.0586798,0.106552,0.691,8.44814
75.41,0.0560778,0.107484,0.690147,8.47934
75.42,0.0536365,0.108416,0.689295,8.50685
75.43,0.0513469,0.109349,0.688444,8.53095
75.44,0.0492006,0.110281,0.687593,8.55192
75.45,0.0471894,0.111213,0.686745,8.57
75.46,0.0453054,0.112145,0.685897,8.58543
75.47,0.0435411,0.113077,0.68505,8.59841
75.48,0.0418896,0.114008,0.684204,8.60915
75.49,0.040344,0.114938,0.68336,8.61782
75.5,0.0388981,0.115868,0.682517,8.62459
75.51,0.0375457,0.116797,0.681676,8.62962
75.52,0.0362812,0.117724,0.680836,8.63303
75.53,0.0350992,0.118651,0.679997,8.63497
75.54,0.0339946,0.119577,0.679159,8.63554
75.55,0.0329625,0.120501,0.678324,8.63486
75.56,0.0319986,0.121425,0.677489,8.63303
75.57,0.0310985,0.122347,0.676656,8.63013
75.58,0.0302582,0.123267,0.675825,8.62625
75.59,0.0294739,0.124187,0.674995,8.62146
75.6,0.0287422,0.125104,0.674166,8.61584
75.61,0.0280597,0.126021,0.673339,8.60945
75.62,0.0274233,0.126936,0.672514,8.60235
75.63,0.02683,0.127849,0.67169,8.59459
75.64,0.0262771,0.128761,0.670868,8.58623
75.65,0.0257621,0.129671,0.670047,8.57729
75.66,0.0252825,0.13058,0.669228,8.56784
75.67,0.024836,0.131487,0.668411,8.5579
75.68,0.0244206,0.132392,0.667595,8.54752
75.69,0.0240342,0.133296,0.666781,8.53671
75.7,0.023675,0.134198,0.665968,8.52552
75.71,0.0233413,0.135098,0.665157,8.51397
75.72,0.0230314,0.135997,0.664348,8.50207
75.73,0.0227438,0.136894,0.66354,8.48987
75.74,0.022477,0.137789,0.662734,8.47737
75.75,0.0222297,0.138682,0.66193,8.4646
75.76,0.0220008,0.139574,0.661127,8.45157
75.77,0.0217889,0.140464,0.660326,8.4383
75.78,0.0215931,0.141352,0.659526,8.4248
75.79,0.0214122,0.142238,0.658728,8.41109
75.8,0.0212454,0.143123,0.657932,8.39718
75.81,0.0210917,0.144005,0.657137,8.38308
75.82,0.0209503,0.144886,0.656345,8.3688
75.83,0.0208204,0.145765,0.655553,8.35435
75.84,0.0207012,0.146642,0.654764,8.33974
75.85,0.0205922,0.147518,0.653976,8.32499
75.86,0.0204926,0.148391,0.653189,8.31008
75.87,0.0204019,0.149263,0.652405,8.29504
75.88,0.0203195,0.150133,0.651622,8.27987
75.89,0.0202448,0.151001,0.65084,8.26457
75.9,0.0201775,0.151867,0.65006,8.24916
75.91,0.0201169,0.152731,0.649282,8.23363
75.92,0.0200627,0.153594,0.648506,8.21799
75.93,0.0200146,0.154455,0.647731,8.20224
75.94,0.019972,0.155313,0.646958,8.18639
75.95,0.0199348,0.15617,0.646187,8.17045
75.96,0.0199024,0.157025,0.645417,8.15441
75.97,0.0198747,0.157879,0.644649,8.13828
75.98,0.0198514,0.15873,0.643882,8.12205
75.99,0.0198321,0.15958,0.643117,8.10575
76,0.0198167,0.160427,0.642354,8.08936
76.01,0.0198049,0.161273,0.641592,8.07288
76.02,0.0197965,0.162117,0.640832,8.05633
76.03,0.0197912,0.16296,0.640074,8.0397
76.04,0.0197889,0.1638,0.639317,8.023
76.05,0.0197895,0.164638,0.638562,8.00622
76.06,0.0197927,0.165475,0.637809,7.98937
76.07,0.0197983,0.16631,0.637057,7.97245
76.08,0.0198064,0.167143,0.636307,7.95545
76.09,0.0198166,0.167974,0.635558,7.93839
76.1,0.0198289,0.168803,0.634811,7.92127
76.11,0.0198432,0.16963,0.634066,7.90407
76.12,0.0198593,0.170456,0.633322,7.88681
76.13,0.0198771,0.171279,0.63258,7.86949
76.14,0.0198966,0.172101,0.63184,7.8521
76.15,0.0199177,0.172921,0.631101,7.83466
76.16,0.0199402,0.173739,0.630364,7.81714
76.17,0.0199641,0.174556,0.629629,7.79957
76.18,0.0199893,0.17537,0.628895,7.78194
76.19,0.0200158,0.176183,0.628162,7.76425
76.2,0.0200435,0.176993,0.627432,7.7465
76.21,0.0200723,0.177802,0.626703,7.72869
76.22,0.0201021,0.17861,0.625975,7.71082
76.23,0.020133,0.179415,0.625249,7.69289
76.24,0.0201648,0.180218,0.624525,7.67491
76.25,0.0201975,0.18102,0.623803,7.65687
76.26,0.0202311,0.181819,0.623082,7.63877
76.27,0.0202655,0.182617,0.622362,7.62062
76.28,0.0203008,0.183413,0.621644,7.60241
76.29,0.0203367,0.184208,0.620928,7.58414
76.3,0.0203734,0.185,0.620214,7.56582
76.31,0.0204108,0.185791,0.619501,7.54744
76.32,0.0204489,0.186579,0.618789,7.52901
76.33,0.0204876,0.187366,0.61808,7.51053
76.34,0.0205269,0.188151,0.617371,7.49199
76.35,0.0205668,0.188935,0.616665,7.4734
76.36,0.0206073,0.189716,0.61596,7.45475
76.37,0.0206483,0.190496,0.615256,7.43605
76.38,0.0206899,0.191274,0.614555,7.4173
76.39,0.0207319,0.192049,0.613854,7.39849
76.4,0.0207744,0.192824,0.613156,7.37963
76.41,0.0208175,0.193596,0.612459,7.36072
76.42,0.0208609,0.194367,0.611763,7.34176
76.43,0.0209049,0.195135,0.61107,7.32274
76.44,0.0209492,0.195902,0.610377,7.30367
76.45,0.020994,0.196667,0.609687,7.28455
76.46,0.0210392,0.19743,0.608997,7.26537
76.47,0.0210848,0.198192,0.60831,7.24615
76.48,0.0211308,0.198952,0.607624,7.22687
76.49,0.0211772,0.199709,0.60694,7.20754
76.5,0.021224,0.200465,0.606257,7.18816
76.51,0.0212711,0.20122,0.605576,7.16873
76.52,0.0213186,0.201972,0.604896,7.14925
76.53,0.0213664,0.202723,0.604218,7.12971
76.54,0.0214146,0.203472,0.603541,7.11013
76.55,0.0214631,0.204219,0.602866,7.09049
76.56,0.021512,0.204964,0.602193,7.0708
76.57,0.0215612,0.205707,0.601521,7.05107
76.58,0.0216107,0.206449,0.600851,7.03128
76.59,0.0216606,0.207189,0.600182,7.01144
76.6,0.0217108,0.207927,0.599515,6.99155
76.61,0.0217613,0.208663,0.598849,6.97161
76.62,0.0218121,0.209398,0.598185,6.95162
76.63,0.0218632,0.21013,0.597523,6.93159
76.64,0.0219146,0.210861,0.596862,6.9115
76.65,0.0219663,0.21159,0.596203,6.89136
76.66,0.0220183,0.212318,0.595545,6.87117
76.67,0.0220707,0.213043,0.594889,6.85093
76.68,0.0221233,0.213767,0.594234,6.83065
76.69,0.0221762,0.214489,0.593581,6.81031
76.7,0.0222294,0.215209,0.592929,6.78992
76.71,0.0222829,0.215928,0.592279,6.76949
76.72,0.0223367,0.216644,0.591631,6.749
76.73,0.0223908,0.217359,0.590984,6.72847
76.74,0.0224452,0.218072,0.590338,6.70789
76.75,0.0224998,0.218783,0.589694,6.68726
76.76,0.0225548,0.219493,0.589052,6.66658
76.77,0.02261,0.220201,0.588411,6.64585
76.78,0.0226656,0.220907,0.587772,6.62508
76.79,0.0227214,0.221611,0.587134,6.60425
76.8,0.0227775,0.222314,0.586498,6.58338
76.81,0.0228339,0.223014,0.585863,6.56246
76.82,0.0228906,0.223713,0.58523,6.54149
76.83,0.0229475,0.22441,0.584598,6.52048
76.84,0.0230048,0.225106,0.583968,6.49942
76.85,0.0230623,0.2258,0.58334,6.4783
76.86,0.0231201,0.226492,0.582713,6.45715
76.87,0.0231782,0.227182,0.582087,6.43594
76.88,0.0232366,0.22787,0.581463,6.41469
76.89,0.0232953,0.228557,0.580841,6.39339
76.9,0.0233542,0.229242,0.58022,6.37204
76.91,0.0234135,0.229925,0.5796,6.35065
76.92,0.023473,0.230606,0.578983,6.3292
76.93,0.0235328,0.231286,0.578366,6.30772
76.94,0.0235929,0.231964,0.577751,6.28618
76.95,0.0236533,0.23264,0.577138,6.2646
76.96,0.023714,0.233314,0.576526,6.24298
76.97,0.023775,0.233987,0.575916,6.2213
76.98,0.0238363,0.234658,0.575307,6.19958
76.99,0.0238978,0.235327,0.5747,6.17782
77,0.0239597,0.235995,0.574094,6.15601
77.01,0.0240218,0.236661,0.573489,6.13415
77.02,0.0240842,0.237325,0.572887,6.11225
77.03,0.0241469,0.237987,0.572285,6.0903
77.04,0.0242099,0.238647,0.571685,6.06831
77.05,0.0242732,0.239306,0.571087,6.04628
77.06,0.0243368,0.239963,0.57049,6.02419
77.07,0.0244007,0.240619,0.569895,6.00207
77.08,0.0244649,0.241272,0.569301,5.9799
77.09,0.0245294,0.241924,0.568709,5.95768
77.1,0.0245942,0.242574,0.568118,5.93542
77.11,0.0246593,0.243223,0.567529,5.91311
77.12,0.0247247,0.24387,0.566941,5.89076
77.13,0.0247904,0.244515,0.566355,5.86837
77.14,0.0248564,0.245158,0.56577,5.84594
77.15,0.0249226,0.245799,0.565186,5.82346
